"order_id","customer_id","product_id","product_title","category","quantity","unit_price","gross_amount","discount_percentage","net_amount","order_gross_amount","order_net_amount","ingested_at","ingestion_date"
"197","197","167","300 Touring","vehicle","2","28999.99","57999.98","3.98","55691.58","58063.93","55748.9","2026-09-04 16:43:41.501","2026-09-04"
"198","198","36","Protein Powder","groceries","3","19.99","59.97","7.59","55.42","100565.86","92308.32","2026-09-04 16:43:41.501","2026-09-04"
"198","198","39","Soft Drinks","groceries","3","1.99","5.97","17.48","4.93","100565.86","92308.32","2026-09-04 16:43:41.501","2026-09-04"
"198","198","129","Realme X","smartphones","5","299.99","1499.95","6.95","1395.7","100565.86","92308.32","2026-09-04 16:43:41.501","2026-09-04"
"198","198","168","Charger SXT RWD","vehicle","3","32999.99","98999.97","8.23","90852.27","100565.86","92308.32","2026-09-04 16:43:41.501","2026-09-04"
"199","199","43","Decoration Swing","home-decoration","4","59.99","239.96","10.41","214.98","28239.94","26800.96","2026-09-04 16:43:41.501","2026-09-04"
"199","199","98","Rolex Submariner Watch","mens-watches","2","13999.99","27999.98","5.05","26585.98","28239.94","26800.96","2026-09-04 16:43:41.501","2026-09-04"
"200","200","44","Family Tree Photo Frame","home-decoration","3","29.99","89.97","14.87","76.59","22694.77","21783.54","2026-09-04 16:43:41.501","2026-09-04"
"200","200","87","Men Check Shirt","mens-shirts","5","27.99","139.95","11.38","124.02","22694.77","21783.54","2026-09-04 16:43:41.501","2026-09-04"
"200","200","97","Rolex Datejust","mens-watches","2","10999.99","21999.98","3.73","21179.38","22694.77","21783.54","2026-09-04 16:43:41.501","2026-09-04"
"200","200","142","Cricket Ball","sports-accessories","5","12.99","64.95","8.63","59.34","22694.77","21783.54","2026-09-04 16:43:41.501","2026-09-04"
"200","200","187","Golden Shoes Woman","womens-shoes","3","49.99","149.97","13.93","129.08","22694.77","21783.54","2026-09-04 16:43:41.501","2026-09-04"
"201","201","28","Ice Cream","groceries","5","5.49","27.450000000000003","8.69","25.06","128096.37","109195.89","2026-09-04 16:43:41.501","2026-09-04"
"201","201","72","Slotted Turner","kitchen-accessories","1","8.99","8.99","13.35","7.79","128096.37","109195.89","2026-09-04 16:43:41.501","2026-09-04"
"201","201","86","Man Short Sleeve Shirt","mens-shirts","3","19.99","59.97","6.83","55.87","128096.37","109195.89","2026-09-04 16:43:41.501","2026-09-04"
"201","201","171","Pacifica Touring","vehicle","4","31999.99","127999.96","14.76","109107.17","128096.37","109195.89","2026-09-04 16:43:41.501","2026-09-04"
"202","202","19","Chicken Meat","groceries","5","9.99","49.95","13.7","43.11","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"202","202","65","Lunch Box","kitchen-accessories","1","12.99","12.99","10.34","11.65","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"202","202","112","TV Studio Camera Pedestal","mobile-accessories","1","499.99","499.99","8.31","458.44","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"202","202","113","Generic Motorcycle","motorcycle","5","3999.99","19999.949999999997","12.1","17579.96","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"202","202","119","Olay Ultra Moisture Shea Butter Body Wash","skin-care","4","12.99","51.96","16.39","43.44","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"202","202","159","iPad Mini 2021 Starlight","tablets","5","499.99","2499.95","3.64","2408.95","23114.79","20545.55","2026-09-04 16:43:41.501","2026-09-04"
"203","203","70","Red Tongs","kitchen-accessories","4","6.99","27.96","14.52","23.9","50.95","46.54","2026-09-04 16:43:41.501","2026-09-04"
"203","203","158","Sunglasses","sunglasses","1","22.99","22.99","1.51","22.64","50.95","46.54","2026-09-04 16:43:41.501","2026-09-04"
"204","204","38","Rice","groceries","2","5.99","11.98","9.29","10.87","25591.84","23182.99","2026-09-04 16:43:41.501","2026-09-04"
"204","204","91","Sports Sneakers Off White & Red","mens-shoes","2","119.99","239.98","4.97","228.05","25591.84","23182.99","2026-09-04 16:43:41.501","2026-09-04"
"204","204","141","Basketball Rim","sports-accessories","4","39.99","159.96","7.74","147.58","25591.84","23182.99","2026-09-04 16:43:41.501","2026-09-04"
"204","204","176","Women Handbag Black","womens-bags","3","59.99","179.97","11.63","159.04","25591.84","23182.99","2026-09-04 16:43:41.501","2026-09-04"
"204","204","190","IWC Ingenieur Automatic Steel","womens-watches","4","4999.99","19999.96","9.45","18109.96","25591.84","23182.99","2026-09-04 16:43:41.501","2026-09-04"
"205","205","62","Ice Cube Tray","kitchen-accessories","2","5.99","11.98","0.63","11.9","16011.94","14075.86","2026-09-04 16:43:41.501","2026-09-04"
"205","205","113","Generic Motorcycle","motorcycle","4","3999.99","15999.96","12.1","14063.96","16011.94","14075.86","2026-09-04 16:43:41.501","2026-09-04"
"206","206","3","Powder Canister","beauty","2","14.99","29.98","9.84","27.03","229.92","213.26","2026-09-04 16:43:41.501","2026-09-04"
"206","206","141","Basketball Rim","sports-accessories","4","39.99","159.96","7.74","147.58","229.92","213.26","2026-09-04 16:43:41.501","2026-09-04"
"206","206","185","Black & Brown Slipper","womens-shoes","2","19.99","39.98","3.33","38.65","229.92","213.26","2026-09-04 16:43:41.501","2026-09-04"
"207","207","16","Apple","groceries","3","1.99","5.97","12.62","5.22","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"207","207","42","Water","groceries","4","0.99","3.96","14.92","3.37","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"207","207","117","Sportbike Motorcycle","motorcycle","3","7499.99","22499.97","11.58","19894.47","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"207","207","137","American Football","sports-accessories","2","19.99","39.98","4.93","38.01","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"207","207","146","Feather Shuttlecock","sports-accessories","5","5.99","29.950000000000003","2.95","29.07","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"207","207","164","Gray Dress","tops","4","34.99","139.96","14.28","119.97","22719.79","20090.11","2026-09-04 16:43:41.501","2026-09-04"
"208","208","3","Powder Canister","beauty","3","14.99","44.97","9.84","40.54","304.95","260.12","2026-09-04 16:43:41.501","2026-09-04"
"208","208","100","Apple Airpods","mobile-accessories","2","129.99","259.98","15.54","219.58","304.95","260.12","2026-09-04 16:43:41.501","2026-09-04"
